id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6452410,Rental unit in Asheville · ★4.83 · 1 bedroom · 2 beds · 1 bath,16023445,Tara,,28801,35.61096954345703,-82.55024719238281,Entire home/apt,73,28,189,2022-10-31,1.89,2,347,1,
6609327,Home in Asheville · ★4.81 · 1 bedroom · 1 bed · 1 bath,26946813,Danny,,28804,35.63239,-82.49928,Entire home/apt,325,1,26,2023-03-24,0.47,2,305,7,
6698737,Bungalow in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,29622653,Kelly,,28806,35.57591,-82.59421,Private room,54,2,283,2023-09-04,2.81,1,360,3,
6711659,Rental unit in Asheville · ★4.73 · 2 bedrooms · 2 beds · 1.5 baths,35135871,Sabrina,,28801,35.5911,-82.54769,Entire home/apt,196,3,233,2023-09-10,2.33,1,70,17,
6715120,Home in Asheville · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,35157681,Matthew And Jennifer,,28806,35.61838,-82.60094,Entire home/apt,89,1,260,2023-09-10,2.61,1,10,76,
6724476,Home in Asheville · ★4.90 · 3 bedrooms · 4 beds · 2.5 baths,20940902,Megan,,28803,35.55572,-82.47593,Entire home/apt,138,2,284,2023-08-27,2.82,1,279,25,
6760016,Rental unit in Arden · ★4.97 · 1 bedroom · 1 bed · 1 bath,35390402,Elisa,,28704,35.44942,-82.50745,Entire home/apt,98,2,164,2022-07-24,1.64,1,70,0,
6765734,Hostel in Asheville · ★4.73 · 1 bedroom · 1 bed · 2.5 shared baths,746673,BonPaul,,28806,35.57895,-82.59566,Shared room,27,1,104,2023-05-21,1.05,7,322,2,
6765832,Home in Asheville · ★4.74 · 1 bedroom · 1 bed · 2.5 shared baths,746673,BonPaul,,28806,35.57895,-82.59566,Private room,66,1,81,2023-08-19,0.81,7,307,8,
6813265,Home in Asheville · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,31436003,Lee,,28806,35.58204,-82.59371,Private room,61,2,167,2023-08-03,1.67,2,364,10,
6818139,Rental unit in Asheville · ★4.82 · 1 bedroom · 1 bed · 2 shared baths,7625694,John,,28801,35.5913,-82.54965,Private room,98,1,367,2023-08-21,3.66,9,331,27,
6829875,Guesthouse in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,35778919,Cara And Eric,,28805,35.58774,-82.48908,Entire home/apt,90,2,159,2023-09-04,1.59,1,65,30,
6913630,Cottage in Asheville · ★4.85 · 1 bedroom · 1 bed · 1 bath,30982884,Tena,,28801,35.60526,-82.55982,Entire home/apt,65,30,146,2023-08-30,1.48,1,221,6,
6970329,Home in Asheville · ★4.81 · 2 bedrooms · 2 beds · 1 bath,36535942,Erik And Lisa,,28803,35.56649398803711,-82.5246353149414,Entire home/apt,125,2,125,2023-09-10,1.27,1,328,19,
7001873,Guest suite in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,11298793,Miriam,,28806,35.59496,-82.5886,Entire home/apt,99,2,455,2023-09-05,4.55,1,331,48,
7045303,Bungalow in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 private bath,6676667,Elizabeth,,28806,35.5775,-82.60328,Private room,99,2,113,2022-10-25,1.14,1,364,2,
7063293,Cabin in Arden · ★5.0 · 3 bedrooms · 4 beds · 2 baths,14480896,Birgit,,28704,35.48019,-82.50757,Entire home/apt,300,3,41,2023-07-22,0.75,3,213,11,
7103096,Home in Asheville · ★4.62 · 3 bedrooms · 6 beds · 2 baths,37220035,W N C,,28805,35.6461,-82.46854,Entire home/apt,95,3,76,2019-11-30,0.77,1,70,0,
7341057,Home in Arden · ★4.80 · 2 bedrooms · 2 beds · 1 private bath,37737144,Kwadwo,,28704,35.47513,-82.50127,Private room,133,1,182,2022-10-21,1.85,4,0,5,
7367841,Home in Asheville · ★4.85 · 1 bedroom · 1 bed · 1 private bath,38605852,Hillary,,28803,35.54087,-82.51327,Private room,55,1,273,2023-09-11,2.79,1,0,21,
7418991,Rental unit in Asheville · ★4.92 · Studio · 2 beds · 1 bath,23092470,April,,28801,35.59227,-82.55285,Entire home/apt,119,1,883,2023-09-07,8.92,4,248,121,
7427374,Home in Asheville · ★4.81 · 1 bedroom · 1 bed · 1 private bath,25912360,Lucy,,28804,35.62758,-82.57445,Private room,70,2,48,2022-11-13,0.57,1,86,4,
7438838,Home in Asheville · ★4.83 · 2 bedrooms · 2 beds · 1 bath,21313437,Ron + Helen,,28801,35.60604,-82.55859,Entire home/apt,195,2,36,2023-08-13,0.37,2,16,8,
7630648,Home in Asheville · ★4.85 · 1 bedroom · 2 beds · 1 bath,40029182,Matthew,,28805,35.64308,-82.48054,Entire home/apt,125,3,340,2023-06-03,3.47,3,309,8,
7665386,Rental unit in Asheville · ★4.66 · 1 bedroom · 2 beds · 1 bath,40234911,Sage,,28806,35.57959,-82.59503,Entire home/apt,75,3,416,2023-08-27,4.25,2,72,40,
7674957,Home in Asheville · ★4.80 · 3 bedrooms · 3 beds · 2 baths,40300316,Shane,,28806,35.57426,-82.64398,Entire home/apt,139,2,245,2023-09-10,2.52,1,80,26,
7693393,Bungalow in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,40309465,Lee,,28806,35.57883,-82.59488,Entire home/apt,214,1,142,2021-06-13,1.47,1,0,0,
7853605,Guest suite in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,2707302,Nan,,28803,35.54113,-82.52874,Entire home/apt,82,2,319,2023-05-29,3.25,1,0,16,
7859259,Rental unit in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,481489,Valerie,,28804,35.63074,-82.58481,Entire home/apt,97,28,105,2023-04-30,1.07,2,132,3,
7887572,Rental unit in Asheville · ★4.80 · 1 bedroom · 1 bed · 1 bath,15691039,Rahm,,28803,35.56688,-82.53192,Entire home/apt,93,2,242,2023-08-28,3.92,1,241,39,
7938930,Townhouse in Asheville · ★4.71 · 1 bedroom · 3 beds · 1 bath,12516488,Trish & Steph,,28803,35.57507,-82.53656,Entire home/apt,62,30,7,2023-06-18,0.07,1,251,1,
7947839,Rental unit in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,41909545,Christal,,28801,35.60133,-82.5548,Entire home/apt,109,1,742,2023-08-28,7.62,2,321,76,
7967886,Home in Asheville · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,31173521,Leon And Stella,,28803,35.58063,-82.53814,Entire home/apt,75,30,17,2022-07-31,0.17,1,127,0,
8070733,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,42628649,Jacqueline & Savannah,,28805,35.58147,-82.49864,Entire home/apt,100,2,10,2023-08-01,0.54,1,29,4,
8089299,Home in Asheville · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,637074,Johanna,,28805,35.58742,-82.50093,Private room,60,30,21,2023-02-22,0.23,3,305,2,
8193368,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,36614639,Kambra,,28805,35.59852,-82.5026,Entire home/apt,104,2,404,2023-09-04,4.14,1,243,35,
8211404,Cabin in Asheville · ★4.93 · 2 bedrooms · 2 beds · 2 baths,41727732,Suzanne,,28803,35.48927,-82.51322,Entire home/apt,234,4,30,2023-08-25,0.35,2,268,12,
8246075,Bungalow in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 private bath,6077075,Kimberly,,28806,35.57479,-82.59679,Private room,120,2,57,2022-10-24,0.59,1,147,3,
8265544,Home in Asheville · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,43536753,Tracy And Brent,,28806,35.54047,-82.6007,Entire home/apt,239,1,395,2023-07-16,4.08,1,266,14,
8266788,Home in Asheville · ★4.84 · 4 bedrooms · 5 beds · 2 baths,1686503,Robert,,28803,35.57536,-82.54331,Entire home/apt,400,3,52,2023-08-20,0.54,1,80,8,
8304698,Guest suite in Asheville · ★4.90 · Studio · 1 bed · 1 bath,43785888,Ann,,28801,35.60702,-82.56275,Entire home/apt,68,1,388,2023-09-06,4.02,1,126,33,
8310318,Guest suite in Asheville · ★5.0 · Studio · 1 bed · 1 bath,1292070,Annie,,28805,35.59645,-82.50817,Entire home/apt,68,30,7,2023-07-15,0.07,3,158,2,
8362668,Rental unit in Asheville · ★4.87 · 1 bedroom · 1 bed · 1 bath,23163164,David,,28806,35.57427,-82.59962,Entire home/apt,71,1,565,2023-08-23,5.81,1,155,43,
8443279,Cottage in Asheville · ★4.96 · 1 bedroom · 2 beds · 1 bath,18376463,Mike & Tom,,28801,35.610279,-82.552986,Entire home/apt,143,2,255,2023-08-09,2.66,1,305,57,
8513468,Townhouse in Asheville · ★4.78 · 2 bedrooms · 2 beds · 1 bath,30899500,Daniel,,28804,35.6192,-82.56143,Entire home/apt,80,30,201,2023-03-17,2.08,1,321,1,
8555124,Rental unit in Asheville · ★4.68 · Studio · 1 bed · 1 bath,11456130,Sandi,,28805,35.61354,-82.48022,Entire home/apt,84,30,64,2022-06-26,0.67,1,0,0,
8593492,Hotel in Fletcher · ★4.86 · 1 bedroom · 2 beds · 1 private bath,45217605,Gathai,,28732,35.4411,-82.5219,Private room,371,2,57,2021-02-14,0.60,2,365,0,
8624659,Condo in Asheville · ★4.91 · Studio · 2 beds · 1 bath,42676282,Amanda,,28801,35.59507,-82.55376,Entire home/apt,203,2,440,2023-09-05,4.59,3,311,53,
8634354,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,45401193,Lisa,,28801,35.59907,-82.56545,Entire home/apt,138,2,272,2023-07-23,2.82,1,315,18,
8664712,Rental unit in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,45522770,Frank-Peter,,28801,35.59874,-82.56017,Entire home/apt,250,2,185,2023-09-11,1.92,1,223,18,
8672247,Rental unit in Asheville · ★4.98 · 2 bedrooms · 3 beds · 1 bath,45552832,Bruce / Jeanne,,28806,35.57238,-82.57622,Entire home/apt,70,28,232,2023-01-28,2.60,1,11,3,
8741844,Cottage in Arden · ★4.83 · 1 bedroom · 2 beds · 2 baths,45860533,Rumi,,28704,35.46271,-82.55327,Entire home/apt,201,3,6,2023-07-22,0.15,1,330,2,
8782463,Rental unit in Asheville · ★4.80 · 1 bedroom · 3 beds · 1 bath,11246730,Damon,,28801,35.60513,-82.54339,Entire home/apt,66,1,758,2023-09-03,7.87,1,316,119,
8895397,Home in Asheville · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,2661590,Kelly,,28806,35.58176,-82.59214,Entire home/apt,168,1,118,2023-09-05,1.22,1,343,11,
9022608,Rental unit in Asheville · ★4.82 · 2 bedrooms · 3 beds · 1 bath,34263964,Angie,,28801,35.60593,-82.55233,Entire home/apt,148,1,595,2023-07-30,6.26,2,337,50,
9243493,Home in Asheville · ★4.50 · 3 bedrooms · 4 beds · 2 baths,48040470,Georgia,,28804,35.6428,-82.52113,Entire home/apt,285,3,4,2023-07-30,0.04,1,298,1,
9282426,Rental unit in Asheville · ★4.84 · 1 bedroom · 1 bed · 1 bath,6618494,Reid,,28801,35.60171,-82.55474,Entire home/apt,90,30,153,2022-08-31,1.77,3,88,0,
9661460,Home in Asheville · ★4.89 · 4 bedrooms · 4 beds · 3.5 baths,29950328,Ellie,,28805,35.6428,-82.47677,Entire home/apt,179,2,322,2022-12-05,3.59,1,0,16,
9794899,Condo in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,50478143,Jean,,28801,35.59541,-82.55304,Entire home/apt,230,3,81,2023-03-31,0.89,1,195,9,
9906491,Home in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 private bath,50939862,Duncan,,28806,35.57549,-82.56997,Private room,99,2,61,2023-09-05,0.94,1,221,12,
9944111,Yurt in Asheville · ★4.78 · 2 beds · 1 bath,51104544,Simms,,28805,35.61443,-82.48886,Entire home/apt,124,2,292,2023-08-29,3.12,3,276,61,
10085566,Rental unit in Asheville · ★4.67 · 1 bedroom · 1 bed · 1 bath,29820165,Kathleen,,28805,35.60193,-82.51549,Entire home/apt,60,30,12,2020-07-31,0.15,1,0,0,
10089256,Guest suite in Asheville · ★4.90 · 1 bedroom · 3 beds · 1 bath,6278782,Robert,,28804,35.65418,-82.54085,Entire home/apt,135,3,262,2023-08-28,2.94,2,53,40,
10263107,Home in Asheville · ★4.92 · 1 bedroom · 1 bed · 1 bath,52768352,Andrew,,28801,35.59905,-82.56122,Entire home/apt,249,3,26,2023-08-28,0.28,1,263,5,
10289755,Home in Woodfin · ★4.89 · 1 bedroom · 1 bed · 1 bath,11981228,Mike,,28804,35.63854,-82.57677,Entire home/apt,115,3,184,2023-07-17,2.07,1,298,14,
10360188,Home in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 private bath,1137761,V,,28801,35.60158,-82.55466,Private room,138,2,328,2023-09-10,3.52,1,131,18,
10524188,Condo in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,28629826,Ricardo,,28801,35.59664,-82.55249,Entire home/apt,271,2,144,2023-04-30,1.58,2,302,12,
10524253,Bungalow in Candler · ★4.96 · 2 bedrooms · 2 beds · 1 bath,24730814,Toni,,28715,35.56235,-82.65472,Entire home/apt,126,2,89,2023-07-23,1.79,3,75,7,
10632884,Guest suite in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,54888484,Billy,,28801,35.57591,-82.55779,Entire home/apt,78,1,371,2023-09-10,4.22,1,75,11,
10635789,Home in Asheville · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,21702831,Elise,,28803,35.56579,-82.51033,Private room,36,1,116,2020-02-16,1.28,3,0,0,
10674355,Home in Asheville · ★4.94 · 2 bedrooms · 2 beds · 1 bath,25363524,Katy,,28804,35.6438,-82.51362,Entire home/apt,125,2,383,2023-09-04,4.27,1,206,42,
10724022,Home in Asheville · ★4.94 · 4 bedrooms · 3 beds · 3 baths,50280849,Mitch,,28806,35.58038,-82.59148,Entire home/apt,410,30,16,2023-08-27,0.21,3,362,6,
10785231,Cabin in Asheville · ★4.79 · 1 bedroom · 2 beds · 1 bath,51104544,Simms,,28805,35.61301,-82.48968,Entire home/apt,114,2,84,2023-07-16,0.92,3,290,23,
10853381,Home in Arden · ★4.88 · 2 bedrooms · 2 beds · 2 baths,56216396,Terri,,28704,35.45735,-82.56648,Entire home/apt,195,2,41,2023-07-31,0.46,1,325,9,
11182596,Cabin in Arden · ★4.91 · 1 bedroom · 1 bed · 1 private bath,58202090,Jacqueline,,28704,35.43457,-82.57493,Private room,91,1,78,2023-09-03,0.88,1,365,7,
11259371,Guest suite in Asheville · ★4.41 · 1 bedroom · 1 bed · 1 bath,5620417,Becky,,28806,35.60401,-82.59903,Entire home/apt,81,1,290,2023-09-10,3.20,1,48,39,
11283225,Camper/RV in Asheville · ★4.90 · 1 bedroom · 2 beds · 1 bath,55571849,Kurt,,28806,35.56616,-82.58692,Entire home/apt,91,1,338,2023-08-27,4.43,1,142,39,
11291801,Cabin in Asheville · ★4.93 · 3 bedrooms · 3 beds · 1 bath,44117628,Kelly,,28806,35.59625,-82.656,Entire home/apt,112,2,190,2023-09-04,2.10,2,316,54,
11421709,Rental unit in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 bath,25316948,Heidi + Chris,,28801,35.59798,-82.56617,Entire home/apt,102,3,334,2023-08-27,3.73,1,316,35,
11483381,Home in Asheville · ★4.80 · 3 bedrooms · 3 beds · 2 baths,59538295,Jeanine,,28805,35.63983,-82.47158,Entire home/apt,142,5,137,2023-07-31,1.55,2,151,16,
11489172,Home in Asheville · ★4.95 · 2 bedrooms · 3 beds · 1 bath,50373206,Kate,,28804,35.63155,-82.55826,Entire home/apt,125,2,101,2022-05-03,1.37,1,0,0,
11510567,Home in Asheville · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,60649962,Mary Catherine,,28803,35.56622,-82.53163,Private room,130,2,111,2021-11-07,1.22,1,365,0,
11553531,Home in Asheville · ★4.93 · 2 bedrooms · 1 bed · 1 private bath,48937991,Bob And Carrie,,28803,35.55399,-82.49014,Private room,78,2,85,2023-06-13,0.93,1,45,7,
11609580,Rental unit in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,3156619,Clara,,28801,35.61649,-82.54222,Entire home/apt,143,2,301,2023-09-10,3.59,1,227,27,
11618840,Home in Asheville · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,10032288,Alison,,28805,35.62161,-82.47852,Entire home/apt,140,7,66,2023-07-30,0.72,1,322,2,
11701027,Guest suite in Arden · ★4.84 · 1 bedroom · 1 bed · 1 bath,37737144,Kwadwo,,28704,35.47567,-82.50115,Entire home/apt,117,1,428,2022-04-10,4.69,4,0,0,
11811039,Rental unit in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 bath,2566529,Jan And Leighton,,28804,35.64074,-82.57462,Entire home/apt,89,2,240,2023-09-04,2.77,2,319,21,
11925721,Guesthouse in Asheville · ★5.0 · Studio · 2 beds · 1 bath,19704488,Richie & Lesa,,28801,35.589561462402344,-82.56660461425781,Entire home/apt,170,2,187,2023-09-10,2.55,1,40,26,
11938223,Guesthouse in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,18089084,Patty,,28803,35.54574,-82.49332,Entire home/apt,126,2,77,2023-08-07,0.85,2,338,6,
11947108,Guest suite in Asheville · ★4.93 · 2 bedrooms · 3 beds · 1 bath,12949639,Roger And Mary,,28803,35.57818,-82.54402,Entire home/apt,136,2,326,2023-09-10,3.75,1,208,39,
12105828,Rental unit in Asheville · ★4.90 · 1 bedroom · 2 beds · 1 bath,46228285,Kathryn,,28801,35.61601,-82.54278,Entire home/apt,90,30,10,2023-08-01,0.11,2,187,1,
12107874,Guest suite in Asheville · ★4.81 · 1 bedroom · 2 beds · 1 bath,64927386,Becca,,28801,35.58396,-82.56018,Entire home/apt,124,2,323,2023-09-10,3.60,1,332,31,
12144656,Cottage in Asheville · ★4.94 · 2 bedrooms · 2 beds · 1 bath,43818498,Christine Michele,,28806,35.61584,-82.59733,Entire home/apt,72,2,287,2023-08-01,3.23,2,312,39,
12188215,Rental unit in Asheville · ★4.88 · 1 bedroom · 2 beds · 1 bath,7938475,Sherrye,,28803,35.56694,-82.54206,Entire home/apt,220,2,217,2023-05-29,2.41,2,344,20,
12222050,Home in Asheville · ★4.96 · 3 bedrooms · 3 beds · 2 baths,65744660,Kristina,,28804,35.62698,-82.53457,Entire home/apt,225,2,195,2023-08-31,2.27,1,311,16,
12250733,Home in Asheville · ★4.92 · 3 bedrooms · 3 beds · 2.5 baths,6773853,Ricky,,28806,35.56996,-82.57437,Entire home/apt,105,60,26,2023-09-04,0.29,1,123,1,
12266103,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,24707668,Suzy,,28804,35.60168,-82.54076,Entire home/apt,294,3,23,2022-05-15,0.26,1,326,0,
12281167,Home in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 private bath,3562687,Laura,,28801,35.6063,-82.5478,Private room,76,3,222,2021-10-31,2.78,1,43,0,
12286328,Hostel in Asheville · ★4.81 · 1 bedroom · 1 bed · 2.5 shared baths,746673,BonPaul,,28806,35.57893,-82.59564,Shared room,27,1,180,2023-09-09,1.99,7,322,41,
12290379,Home in Asheville · ★4.90 · 1 bedroom · 3 beds · 1 bath,21702831,Elise,,28803,35.56439,-82.50985,Private room,43,2,118,2021-08-22,1.31,3,0,0,
12310425,Home in Asheville · ★4.95 · 3 bedrooms · 4 beds · 2 baths,64613905,Haywood,,28806,35.57863,-82.59599,Entire home/apt,305,3,114,2023-08-06,1.30,1,320,8,
12377575,Home in Asheville · ★4.94 · 3 bedrooms · 3 beds · 3 baths,2992564,Courtney,,28805,35.61712,-82.52443,Entire home/apt,285,2,105,2023-08-27,1.18,1,158,11,
12400514,Home in Asheville · ★4.90 · 1 bedroom · 3 beds · 1 bath,31012477,Lisa,,28806,35.57362,-82.60094,Entire home/apt,112,1,634,2023-08-27,7.15,1,329,63,
12470763,Home in Asheville · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,43095235,Terra,,28806,35.57505,-82.58089,Private room,106,2,43,2022-11-13,0.48,4,0,3,
12472966,Guest suite in Arden · ★5.0 · 1 bedroom · 2 beds · 1 bath,67509318,Cindy,,28704,35.45336,-82.56626,Entire home/apt,114,2,141,2023-08-24,3.00,2,239,27,
12543684,Home in Asheville · ★4.88 · 3 bedrooms · 4 beds · 2 baths,67969363,Jon And Emily,,28803,35.55376,-82.47646,Entire home/apt,120,2,517,2023-09-09,5.76,9,167,51,
12587092,Guest suite in Asheville · ★4.56 · 1 bedroom · 4 beds · 1.5 baths,31174094,Walter,,28803,35.49374,-82.51547,Private room,61,2,70,2023-07-10,1.19,3,8,10,
12761982,Home in Asheville · ★4.20 · 2 bedrooms · 1 bed · 1 shared bath,66592539,Natalie,,28804,35.63161,-82.58001,Private room,40,30,47,2017-11-06,0.52,2,0,0,
12763722,Cottage in Candler · ★4.72 · 3 bedrooms · 3 beds · 1 bath,15788000,Lisa,,28715,35.5148,-82.65126,Entire home/apt,189,1,569,2023-09-04,6.45,6,171,29,
12802506,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8813620,Hollyce,,28804,35.62461,-82.52642,Private room,119,2,11,2022-10-23,0.13,1,177,2,
12809255,Home in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 private bath,69829206,Cheryl,,28806,35.57448,-82.60437,Private room,70,1,136,2023-08-12,1.81,1,13,14,
12810440,Rental unit in Asheville · ★4.82 · 1 bedroom · 1 bed · 1 bath,69842230,Nicole,,28806,35.57577,-82.59933,Entire home/apt,116,2,296,2023-07-10,3.36,1,70,21,
12813635,Home in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,21924962,Michael,,28806,35.58562,-82.62242,Entire home/apt,200,5,23,2022-08-15,0.26,1,0,0,
12834984,Guesthouse in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,7852014,Michael,,28801,35.60708,-82.55573,Entire home/apt,54,30,163,2023-01-31,1.86,1,99,5,
12835184,Guesthouse in Asheville · ★4.73 · 1 bedroom · 1 bed · 1 bath,8089511,Elizabeth,,28801,35.58174,-82.55795,Entire home/apt,91,2,286,2023-07-12,3.22,1,72,29,
12848084,Rental unit in Fletcher · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,70178019,Leslie,,28732,35.44859,-82.48806,Entire home/apt,96,3,281,2023-08-26,3.34,1,227,31,
12871394,Townhouse in Asheville · ★4.90 · 1 bedroom · 2 beds · 1 bath,7938475,Sherrye,,28803,35.56694,-82.54206,Entire home/apt,220,2,259,2023-09-10,2.92,2,337,20,
12918380,Guest suite in Asheville · ★4.94 · 1 bedroom · 2 beds · 1 bath,70859007,Courteney,,28806,35.58581,-82.5813,Entire home/apt,113,2,283,2023-09-04,3.49,1,159,40,
12925044,Home in Arden · ★4.98 · 2 bedrooms · 2 beds · 2 baths,14165703,Jill,,28704,35.45255,-82.50089,Entire home/apt,112,2,113,2023-07-30,1.31,1,0,11,
12944995,Home in Asheville · ★4.76 · Studio · 1 bed · 1 bath,40029182,Matthew,,28805,35.643699645996094,-82.47982788085938,Entire home/apt,95,2,308,2023-08-06,3.46,3,329,27,
12970301,Rental unit in Asheville · ★4.91 · 1 bedroom · 1 bed · 1 bath,961396,Timo,,28806,35.58573,-82.61703,Entire home/apt,46,30,157,2023-07-23,1.77,2,56,5,
12989718,Hostel in Asheville · ★4.71 · 1 bedroom · 1 bed · 2.5 shared baths,746673,BonPaul,,28806,35.57893,-82.59564,Shared room,27,1,103,2023-08-15,1.15,7,320,12,
13093505,Rental unit in Asheville · ★4.93 · 1 bedroom · 2 beds · 1 bath,23092470,April,,28801,35.59236,-82.55307,Entire home/apt,128,1,669,2023-09-04,7.64,4,284,97,
13112074,Home in Asheville · ★4.92 · 1 bedroom · 1 bed · 1 bath,72903706,Katherine,,28804,35.63308,-82.52811,Entire home/apt,164,3,137,2023-06-01,1.56,2,126,2,
